 3200  1.0000E-01
   i   x             den           ener          pres          vel           cs
 2697  6.741250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2698  6.743750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2699  6.746250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2700  6.748750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2701  6.751250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2702  6.753750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2703  6.756250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2704  6.758750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2705  6.761250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2706  6.763750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2707  6.766250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2708  6.768750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2709  6.771250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2710  6.773750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2711  6.776250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2712  6.778750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2713  6.781250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2714  6.783750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2715  6.786250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2716  6.788750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2717  6.791250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2718  6.793750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2719  6.796250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2720  6.798750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2721  6.801250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2722  6.803750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2723  6.806250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2724  6.808750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2725  6.811250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2726  6.813750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2727  6.816250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2728  6.818750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2729  6.821250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2730  6.823750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2731  6.826250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2732  6.828750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2733  6.831250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2734  6.833750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2735  6.836250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2736  6.838750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2737  6.841250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2738  6.843750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2739  6.846250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2740  6.848750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2741  6.851250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2742  6.853750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2743  6.856250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2744  6.858750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2745  6.861250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2746  6.863750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2747  6.866250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2748  6.868750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2749  6.871250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2750  6.873750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2751  6.876250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2752  6.878750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2753  6.881250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2754  6.883750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2755  6.886250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2756  6.888750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2757  6.891250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2758  6.893750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2759  6.896250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2760  6.898750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2761  6.901250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2762  6.903750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2763  6.906250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2764  6.908750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2765  6.911250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2766  6.913750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2767  6.916250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2768  6.918750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2769  6.921250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2770  6.923750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2771  6.926250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2772  6.928750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2773  6.931250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2774  6.933750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2775  6.936250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2776  6.938750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2777  6.941250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2778  6.943750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2779  6.946250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2780  6.948750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2781  6.951250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2782  6.953750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2783  6.956250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2784  6.958750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2785  6.961250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2786  6.963750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2787  6.966250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2788  6.968750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2789  6.971250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2790  6.973750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2791  6.976250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2792  6.978750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2793  6.981250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2794  6.983750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2795  6.986250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2796  6.988750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2797  6.991250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2798  6.993750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2799  6.996250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2800  6.998750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2801  7.001250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2802  7.003750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2803  7.006250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2804  7.008750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2805  7.011250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2806  7.013750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2807  7.016250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2808  7.018750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2809  7.021250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2810  7.023750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2811  7.026250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2812  7.028750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2813  7.031250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2814  7.033750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2815  7.036250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2816  7.038750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2817  7.041250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2818  7.043750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2819  7.046250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2820  7.048750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2821  7.051250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2822  7.053750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2823  7.056250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2824  7.058750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2825  7.061250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2826  7.063750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2827  7.066250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2828  7.068750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2829  7.071250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2830  7.073750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2831  7.076250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2832  7.078750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2833  7.081250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2834  7.083750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2835  7.086250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2836  7.088750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2837  7.091250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2838  7.093750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2839  7.096250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2840  7.098750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2841  7.101250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2842  7.103750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2843  7.106250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2844  7.108750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2845  7.111250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2846  7.113750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2847  7.116250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2848  7.118750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2849  7.121250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2850  7.123750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2851  7.126250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2852  7.128750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2853  7.131250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2854  7.133750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2855  7.136250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2856  7.138750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2857  7.141250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2858  7.143750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2859  7.146250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2860  7.148750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2861  7.151250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2862  7.153750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2863  7.156250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2864  7.158750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2865  7.161250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2866  7.163750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2867  7.166250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2868  7.168750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2869  7.171250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2870  7.173750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2871  7.176250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2872  7.178750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2873  7.181250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2874  7.183750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2875  7.186250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2876  7.188750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2877  7.191250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2878  7.193750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2879  7.196250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2880  7.198750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2881  7.201250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2882  7.203750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2883  7.206250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2884  7.208750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2885  7.211250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2886  7.213750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2887  7.216250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2888  7.218750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2889  7.221250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2890  7.223750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2891  7.226250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2892  7.228750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2893  7.231250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2894  7.233750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2895  7.236250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2896  7.238750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2897  7.241250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2898  7.243750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2899  7.246250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2900  7.248750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2901  7.251250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2902  7.253750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2903  7.256250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2904  7.258750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2905  7.261250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2906  7.263750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2907  7.266250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2908  7.268750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2909  7.271250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2910  7.273750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2911  7.276250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2912  7.278750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2913  7.281250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2914  7.283750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2915  7.286250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2916  7.288750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2917  7.291250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2918  7.293750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2919  7.296250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2920  7.298750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2921  7.301250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2922  7.303750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2923  7.306250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2924  7.308750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2925  7.311250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2926  7.313750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2927  7.316250E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
 2928  7.318750E+00  1.000000E+00  5.208333E-09  1.000000E-05  0.000000E+00  4.082483E-03
