# Michel's model for spherical accretion 
# Model parameters: gamma = 1.66666666667 , a_inf = 0.1
# a_max = 0.816496580927726
# Critical values: r_c = 8.764591432592345 , v_c = 0.2388466554014666
#                  a_c = 0.26234899513180043 , rho_c = 20.786366315996407
# Accretion rate: alpha = 381.3827910248174
# Units: length = M, velocity = c, density = rho_inf
# Columns: radius, density, velocity, sound_speed
1.056391e+01 1.673255e+01 6.667841e-01 2.042441e-01 2.457615e-01 -3.630852e-02 -3.052871e-02 3.329342e-02 1.000555e+00
1.063283e+01 1.660795e+01 6.585294e-01 2.031174e-01 2.452052e-01 -3.616516e-02 -3.043958e-02 3.317910e-02 1.000551e+00
1.070175e+01 1.648517e+01 6.504354e-01 2.020029e-01 2.446539e-01 -3.602243e-02 -3.035039e-02 3.306501e-02 1.000547e+00
1.077068e+01 1.636417e+01 6.424979e-01 2.009005e-01 2.441075e-01 -3.588033e-02 -3.026115e-02 3.295118e-02 1.000543e+00
1.083960e+01 1.624491e+01 6.347127e-01 1.998101e-01 2.435660e-01 -3.573884e-02 -3.017187e-02 3.283760e-02 1.000540e+00
1.090852e+01 1.612736e+01 6.270762e-01 1.987313e-01 2.430293e-01 -3.559798e-02 -3.008256e-02 3.272428e-02 1.000536e+00
1.097744e+01 1.601147e+01 6.195843e-01 1.976639e-01 2.424973e-01 -3.545774e-02 -2.999322e-02 3.261122e-02 1.000532e+00
1.104637e+01 1.589722e+01 6.122335e-01 1.966079e-01 2.419700e-01 -3.531812e-02 -2.990387e-02 3.249844e-02 1.000528e+00
1.111529e+01 1.578458e+01 6.050202e-01 1.955630e-01 2.414473e-01 -3.517912e-02 -2.981453e-02 3.238594e-02 1.000525e+00
1.118421e+01 1.567350e+01 5.979410e-01 1.945290e-01 2.409291e-01 -3.504074e-02 -2.972518e-02 3.227371e-02 1.000521e+00
1.125313e+01 1.556396e+01 5.909925e-01 1.935058e-01 2.404153e-01 -3.490299e-02 -2.963586e-02 3.216178e-02 1.000518e+00
1.132206e+01 1.545593e+01 5.841715e-01 1.924932e-01 2.399060e-01 -3.476584e-02 -2.954655e-02 3.205013e-02 1.000514e+00
